User,Retained_Target_Col,Day0Tutorial,Version,Day0LostCount,Day0MaxLevel,Day0SectionCount,Day0SectionLength,Day0WinCount,MaxDayDiff,MinDayDiff
5eb68e08-2316-426e-833c-58e697faa7a0,No,Completed,1.6.0,0,2,1,21,2,0,0
5eb9c7e4-7e01-40e8-b715-e6bbb93976b1,No,Completed,1.6.0,10,15,1,1037,14,0,0
5ec1878a-9c88-493c-8476-470238c579bc,No,Completed,1.6.0,0,1,1,0,0,0,0
5ec248b4-81e6-4c37-90bf-c43685670cea,Yes,Completed,1.5.2,23,13,2,923,12,3,0
5ecb81eb-c6d8-40c9-8a0e-0df54f12cda9,No,Completed,1.5.2,7,8,1,366,8,0,0
5eccd417-c524-41e7-a859-932b3d5e75c7,No,Completed,1.6.0,17,13,4,682,12,0,0
5ed28072-16d5-4bf9-9485-7ee0aafad4e4,No,Completed,1.6.0,0,5,1,42,4,0,0
5ed44fc1-8a14-4563-a4d3-1ab8199f0c48,Yes,Completed,1.5.2,6,23,4,2706,23,6,0
5ed98169cc4ba98ebfc912e7598626af,Yes,Completed,1.6.0,8,18,2,678,18,1,0
5ee43485-c90d-4a7c-a784-aa4c83b2759c,No,Completed,1.5.2,1,5,1,69,4,0,0
5eede003-3b95-44a3-8b59-edda7f9d27dc,Yes,Completed,1.6.0,0,2,1,44,2,3,0
5eedfa7b-fa8d-4c6f-bd14-5766441bab03,No,Not completed,1.6.0,0,1,1,0,0,0,0
5eee47dd-56dd-4ec1-bd03-2a6c120cabd9,No,Completed,1.6.0,0,3,1,75,3,0,0
5eef8868-cf2c-4c99-ae29-693b7addaa08,No,Completed,1.6.0,0,1,1,0,0,0,0
5ef0bb01-64ca-4edc-b910-8096ba9e8272,No,Completed,1.5.2,0,2,1,15,1,0,0
5ef183df-15f9-433c-84ac-f2f7cb6f20a9,No,Completed,1.6.0,1,5,1,91,5,0,0
5ef2348de0dcdb98febcb1d84759d840,Yes,Completed,1.6.0,23,41,4,5171,40,1,0
5ef40313-8be5-4e1c-a2f4-9ec1b2becb11,No,Completed,1.5.2,0,6,1,184,6,0,0
5ef5f0d2-c3d8-4673-98c9-a3ce1a5b83f7,No,Completed,1.5.2,7,11,2,269,10,0,0
5efa39db-0bdb-4635-ac62-1b68ccde7386,No,Completed,1.5.2,13,13,3,493,12,0,0
5f0295af-d557-4e14-bfbc-48a05e4c4b2a,Yes,Completed,1.6.0,17,16,5,805,15,2,0
5f055886-9078-4796-b9cd-ca9e6ba7aa9f,No,Completed,1.5.2,2,7,1,109,6,0,0
5f05d7d4-6e24-4cfd-b22f-3c6a12c290c7,Yes,Completed,1.6.0,0,16,2,386,16,1,0
5f065b7c-1930-498d-9836-09972227ee60,Yes,Completed,1.6.0,2,11,2,286,11,7,0
5f066b55-c2ab-417d-80a9-f08fda9a2155,Yes,Completed,1.6.0,2,4,1,100,4,7,0
5f08271e-1c09-427a-93df-e2ca538dc4df,Yes,Completed,1.6.0,6,23,6,1984,22,5,0
5f0b3975ade81f6ad538dbf21a958a84,Yes,Completed,1.5.2,5,8,2,259,8,1,0
5f0b64a1-447a-4bb4-bffe-bdbc9afb11fc,Yes,Not completed,1.6.0,0,1,1,0,0,2,0
5f16a988ada9d64935d00c51622fcf78,No,Completed,1.6.0,5,13,4,603,12,0,0
5f16b11e-ff2b-4592-b894-b04b8bad00fd,No,Completed,1.5.2,1,5,2,119,4,0,0
5f1e53ef-14e1-4022-8996-546dccb718c5,No,Completed,1.5.2,1,2,1,51,2,0,0
5f1f7ed2-aed3-4d71-bfaf-05e967d0d943,No,Not completed,1.5.2,2,5,2,91,5,0,0
5f26c4d5-4bd8-4f51-b5cc-fe74351b6b06,Yes,Completed,1.6.0,30,21,1,1613,20,4,0
5f272c5f-7094-46a8-8304-b72ce3db8d30,No,Completed,1.5.2,5,6,1,107,5,0,0
5f2c9ff0c141df8d3ed6177b583e6e27,No,Not completed,1.5.2,0,15,3,511,15,0,0
5f2fe112-6ae7-401d-9734-7ab224552e5e,No,Completed,1.6.0,0,3,1,63,3,0,0
5f30489d-cc12-42a0-9c6d-310ee3563ecb,No,Completed,1.5.2,2,2,1,62,2,0,0
5f30b348-1828-4658-b040-8643f49c5c1d,No,Completed,1.6.0,0,2,1,39,2,0,0
5f3499d1-c39c-4db0-bfef-7f923c547c3a,No,Completed,1.5.2,1,4,1,84,4,0,0
5f34cdbb-b344-4e4e-9643-9f1eeac47099,No,Completed,1.5.2,1,3,1,55,2,0,0
5f3637e2baf8641355c8c6444d16af0b,Yes,Completed,1.6.0,0,12,1,221,11,2,0
5f3fd81f-713b-46cf-aec7-ca8d6b6d8adb,No,Completed,1.5.2,0,2,1,36,2,0,0
5f462bad-b8c9-4471-919c-db9a3eddd874,Yes,Completed,1.5.2,32,31,4,4220,30,1,0
5f50a69e18f88ce4de486401c0a9c25b,No,Completed,1.6.0,12,11,2,453,10,0,0
5f56ef33f45576fcaa9dbac8b29e8661,Yes,Completed,1.5.2,1,4,1,73,4,2,0
5f57c93c-bad8-4591-aa0b-534ceef8a9ba,No,Completed,1.5.2,0,2,1,30,2,0,0
5f5930c9-09cd-46e2-9b73-85249be848a5,Yes,Completed,1.6.0,0,6,1,50,6,4,0
5f668a7f-a8ad-4cbb-94fa-88a1c1a1e17e,No,Completed,1.6.0,6,8,1,196,7,0,0
5f6709af-bab8-4192-8d3f-3c78d3aefb5e,No,Not completed,1.5.2,0,2,1,23,2,0,0
5f67cf04-bd0f-4c9e-a621-3634edc452a2,Yes,Not completed,1.6.0,0,1,1,0,0,6,0
5f69c9148c6d0e988c240486139ce032,Yes,Completed,1.6.0,11,8,2,302,7,1,0
5f6a0b77-e32c-414e-b8cb-771c21ea6ec7,No,Completed,1.6.0,0,7,1,93,7,0,0
5f6a5e0d-a495-4346-93bd-6bff9459214c,No,Completed,1.5.2,2,5,1,110,4,0,0
5f71f1322132525c1e761977a4eb6bbb,No,Completed,1.5.2,11,11,1,384,10,0,0
5f72f3ae-30f6-4d30-b8e8-9c0057ab3ba3,No,Completed,1.5.2,3,4,1,172,4,0,0
5f784380-10b4-4248-b2ea-8207e6a8d1e2,No,Completed,1.6.0,2,5,1,142,5,0,0
5f78704b-e69f-46c0-a4b5-97d6a3ee38fb,No,Completed,1.6.0,2,7,3,145,6,0,0
5f78c5f7-feb9-4d33-a2f4-b32a4a8fccf5,No,Completed,1.6.0,0,6,2,90,6,0,0
5f8156a4-a00a-48b6-84ab-1e97ad7ef199,No,Completed,1.6.0,1,4,2,71,4,0,0
5f846b2a-b8af-4de2-9877-686772c442f0,No,Completed,1.5.2,0,1,1,21,1,0,0
5f9c05d5-ab36-4317-a7dd-9cb255bba022,No,Completed,1.5.2,1,6,1,70,6,0,0
5fab434a-9db0-413b-a77d-2c692e88886f,No,Completed,1.5.2,0,3,2,92,3,0,0
5fb74028-b5d7-410f-a939-3ad8cb7cd63e,Yes,Completed,1.6.0,1,7,1,118,6,6,0
5fb7b37d-44a1-4f6c-894c-c1137f267f6c,Yes,Completed,1.6.0,7,11,1,465,10,2,0
5fbfa862-febb-4349-8da5-53f8ca6a8cd5,Yes,Completed,1.5.2,0,7,1,180,6,2,0
5fcf2380-a798-4dca-a444-3af068753131,No,Completed,1.6.0,4,4,1,176,4,0,0
5fdb74dc-aa3e-4037-861a-cec30f95b0e1,No,Not completed,1.5.2,0,5,1,20,5,0,0
5fdc4071-dd04-4436-8869-86dd8872505f,No,Completed,1.5.2,0,2,1,34,2,0,0
5fdcff71-e12b-43b7-95e3-b3e131e51222,Yes,Completed,1.5.2,6,7,2,294,6,2,0
5fe5e28805f44fced159c9bca9f30d41,Yes,Completed,1.5.2,3,5,1,92,5,1,0
5ff23efa-419b-4494-8259-5674479ff832,Yes,Completed,1.5.2,1,2,1,95,2,5,0
5ff8d22e-9afa-4ea0-b389-8a3b5e64dd3a,No,Completed,1.5.2,4,7,1,214,6,0,0
5ffb60e4dd9e3eb3b71f24ad057d3867,No,Completed,1.6.0,0,2,1,34,1,0,0
600007aa-845e-4cc8-9ffe-bd8a390af05f,No,Completed,1.5.2,1,4,1,58,4,0,0
600b0ebd-d695-42ff-b332-04eab4a0ded1,No,Completed,1.5.2,4,5,1,108,4,0,0
601c18f0-e1c9-4f80-bae9-444a23305721,No,Completed,1.5.2,4,7,1,334,6,0,0
60240bef-84a5-41e4-a78f-b8a3718b05ef,Yes,Completed,1.5.2,1,3,1,66,3,1,0
6033865d-291c-4fbe-8441-8122fe6660d6,No,Completed,1.6.0,0,13,2,255,13,0,0
60368b3d-f387-43a2-8591-7baba146c848,No,Completed,1.6.0,2,5,2,105,5,0,0
6039e15397ea4a2e437b0e46964f75ca,No,Completed,1.6.0,0,2,1,71,2,0,0
603a6a2318c125c612127b196eb2b338,No,Not completed,1.6.0,1,11,0,241,9,0,0
603fafd91dc6ed1d9a68204a0afa7556,No,Completed,1.6.0,0,4,1,72,4,0,0
60432d8604eb5d438b9149560bcbe7f8,No,Completed,1.5.2,46,18,3,2011,17,0,0
604fa7df-c819-46b5-906b-5fad60e31302,No,Completed,1.5.2,1,2,1,33,1,0,0
606da909-2db3-4661-86f4-eb2de0c9cccb,No,Completed,1.6.0,0,1,1,43,1,0,0
606f8df9-8e32-4416-9622-5aed5b34084c,No,Completed,1.6.0,0,5,1,66,5,0,0
607b041d-6e59-42e8-9ef8-71a7b1261db2,No,Completed,1.5.2,0,1,1,0,0,0,0
607c32bf-c73e-48b7-b8cc-573628ef3e6e,No,Completed,1.6.0,0,12,2,321,12,0,0
607d939b-8763-4af2-a8ee-e676d5017739,No,Not completed,1.6.0,0,7,2,42,6,0,0
6080da3e-e7c1-4724-a552-a4ddfeae131c,Yes,Completed,1.5.2,0,2,1,71,2,1,0
6081fc8d-d892-4fe3-bb93-d9804ec21697,No,Completed,1.6.0,0,2,1,55,2,0,0
60857ff9-735d-4f12-b254-ee21f2db2b37,Yes,Completed,1.5.2,1,10,4,175,10,1,0
6086fb3a52e2e3c0f9b852a1be622887,Yes,Completed,1.5.2,0,1,1,0,0,1,0
608894ee-40e6-4290-aa80-79ccdc009bc6,No,Completed,1.6.0,0,3,1,78,3,0,0
60892608-a185-4c8c-adad-2e598ea5b51a,No,Completed,1.6.0,0,7,2,122,7,0,0
608c85f1-56fc-41eb-8588-650ccce80a5d,Yes,Completed,1.5.2,7,9,1,302,8,2,0
608d73737aae61d48db4618644631222,Yes,Completed,1.6.0,5,7,4,201,6,1,0
608de897-c0db-4585-83e3-41547081640d,No,Completed,1.6.0,23,13,7,1118,12,0,0
608fc63b-f2bd-4a40-8756-4f88156a88f8,Yes,Not completed,1.5.2,26,20,4,1132,19,1,0
608fe813-2434-4469-ac2d-d6b96f8fab53,No,Completed,1.5.2,1,5,2,143,5,0,0
6091506b-4f47-4092-a731-f720621be3db,Yes,Completed,1.5.2,1,7,1,195,7,2,0
60996feb-f062-42c3-a476-9bd66f5cc394,Yes,Completed,1.5.2,2,8,1,152,7,1,0
609e8ab5-2ae2-4779-bfeb-19fa3bf1c9a7,Yes,Completed,1.6.0,39,16,3,1982,15,1,0
60a00392-fb22-47ff-b0bb-3f5f5a5476a0,No,Completed,1.5.2,2,7,1,161,6,0,0
60a1b9d1-9862-4019-8900-c25be7c0893c,No,Completed,1.5.2,1,2,1,56,2,0,0
60a31670-9779-4541-95cc-8611a1955b02,No,Completed,1.6.0,3,8,1,270,7,0,0
60a40945-c57d-44e6-9b3a-95d1cfc82c92,No,Completed,1.6.0,1,4,1,104,4,0,0
60a4f2a2-d7b5-4403-b14e-c37c19555ac8,No,Not completed,1.6.0,1,10,1,326,10,0,0
60a85ea258434e6f3eb1f36b135d28c7,No,Completed,1.5.2,0,3,1,44,2,0,0
60b12e9f-4bc6-4f08-aeb0-d5a1e5cab9a4,No,Completed,1.6.0,0,2,1,26,2,0,0
60b4b9c3-9ffa-4a55-80ee-9e979f49d440,Yes,Completed,1.6.0,4,6,3,206,5,5,0
60b5ae33b98431504ba3ed55519a9536,No,Completed,1.5.2,0,2,1,38,2,0,0
60b5f2f6-8809-4ba1-8c2b-0ea274e9a337,Yes,Completed,1.5.2,13,11,2,391,10,3,0
60b61bd1-f989-4aea-b160-4da6251ec0eb,No,Completed,1.5.2,2,4,2,105,4,0,0
60b67257-3171-4491-ad1f-b7a484d831fc,Yes,Completed,1.6.0,0,3,1,48,3,3,0
60b97e1e-8eae-4a95-b656-6aed55f70a70,No,Completed,1.5.2,4,6,3,242,6,0,0
60c72819-389a-42af-8b3e-cdee1168841c,No,Completed,1.5.2,1,2,1,56,2,0,0
60c87700-9dad-4ff1-a65e-4a2a8b21c965,No,Completed,1.6.0,3,4,1,170,3,0,0
60c8c62a-78f3-4122-8a50-3d9734df8820,No,Completed,1.5.2,9,8,2,242,7,0,0
60cbdd60-b237-4516-bd76-45cebb6e477c,Yes,Not completed,1.6.0,0,5,1,41,5,2,0
60d021c0-44ca-4e0d-ae9e-5521b4463360,No,Completed,1.5.2,0,3,1,41,3,0,0
60d4bc45-f472-4500-8a9c-acb8bbeeade4,No,Completed,1.6.0,4,11,2,278,10,0,0
60d789d4-f79c-49b8-951d-0cffb9398f25,Yes,Completed,1.6.0,2,7,2,184,7,6,0
60d80b92-8f00-477a-97c9-4e1505505560,No,Completed,1.5.2,0,7,1,95,7,0,0
60df269b-42ea-4c8e-916e-850714fc32b9,No,Completed,1.5.2,0,5,1,103,5,0,0
60e36f33bc4106d0dc0c250982a1ec86,Yes,Completed,1.6.0,0,5,1,114,5,3,0
60e6f7f6-6bee-46b9-af27-6a2821b32723,No,Completed,1.6.0,3,1,1,76,0,0,0
60e72500-a0f6-45a8-bb15-a8e1441af301,No,Not completed,1.5.2,0,4,1,41,4,0,0
60ed0dfb-371d-4438-bf96-564ed38ab87b,No,Completed,1.5.2,6,8,1,261,7,0,0
60f661a7-6020-4bf1-a4f8-d8f718477c29,Yes,Completed,1.6.0,0,11,1,223,11,2,0
60fe647c-7d36-4137-bc1f-5d36b3a54b83,Yes,Completed,1.6.0,0,3,1,49,2,4,0
61015b11-541b-44c2-8498-4041f5b668e0,No,Completed,1.5.2,8,9,2,471,9,0,0
61029345-9539-4918-a0b4-faf6f3d774bf,Yes,Completed,1.5.2,4,6,2,293,6,1,0
6106f43e-5203-4e5c-8316-497a8bc1d60f,Yes,Completed,1.6.0,0,2,1,35,2,5,0
610d58aeb37419ca3439601092729f30,No,Completed,1.5.2,4,7,1,129,7,0,0
611136aa-a1f5-415b-ae7a-3a2df7e1b4b7,Yes,Completed,1.5.2,0,4,1,42,4,2,0
611152dc-367d-4e3a-9d95-531a5f9403a9,Yes,Completed,1.6.0,0,6,1,141,6,1,0
6114218c-e072-4997-9dab-0f61ac7191a7,No,Completed,1.6.0,0,4,1,52,4,0,0
611c693c93958d697428fd15c2c2f6b9,Yes,Completed,1.5.2,0,2,1,26,2,1,0
61226bca-6ff4-43eb-b75e-fdcabbfab588,No,Completed,1.6.0,1,5,1,94,5,0,0
6127a39b-861a-4f7c-98a6-6fa6d394d803,Yes,Completed,1.5.2,1,7,1,132,7,6,0
613144c7-37f5-4dc4-b984-64946a86844d,No,Completed,1.5.2,0,4,1,112,4,0,0
613ebb24-c490-4ad0-9d90-7064f41810bf,No,Completed,1.6.0,1,23,1,1064,23,0,0
613ebc6f-ae34-4ca4-b203-e6f1cf3f5491,Yes,Not completed,1.5.2,0,0,0,0,0,5,4
61401ed3-8fa1-4c69-9029-543dcf0af340,Yes,Completed,1.6.0,4,9,1,387,8,2,0
61452722-7bbe-475c-a8c9-d8731e531640,No,Completed,1.5.2,0,2,1,58,2,0,0
61488626-5698-4911-95ff-ff9e5b9627e4,No,Completed,1.5.2,12,12,2,686,12,0,0
6148d97a-e59f-4f02-92bb-b3978c98f706,No,Not completed,1.5.2,0,1,1,0,0,0,0
614bb8b4-ae48-4b45-a811-3380daf8ed28,No,Completed,1.5.2,8,7,1,183,6,0,0
615251b1-6c91-4ca4-958c-3197465c5c0a,No,Completed,1.6.0,8,8,1,293,7,0,0
61570294-5084-437c-8934-c444d31fcaa2,No,Completed,1.5.2,0,4,1,65,4,0,0
61680da2-2cd8-462d-81d4-b29309911c9f,No,Completed,1.6.0,4,8,2,344,7,0,0
616c0a7a-c944-42ff-8584-e395af9839f9,Yes,Completed,1.6.0,2,4,1,136,3,5,0
616c27294d645a191c1dec3b9d4a857b,No,Completed,1.6.0,0,3,1,38,3,0,0
618e59b5c5d3a3843cad1bc062916937,No,Completed,1.6.0,0,1,1,30,1,0,0
618ef0f2-da2a-4604-96a8-e77be5e1c29c,No,Completed,1.5.2,0,6,1,94,5,0,0
61925c27-99ac-4338-bb16-f3363fa71780,No,Completed,1.6.0,3,6,1,98,5,0,0
619426ff-4527-4e83-b81d-5e778201ff64,No,Completed,1.6.0,1,3,1,75,2,0,0
61984904-bad2-4974-8acc-d78f19d9b623,No,Completed,1.5.2,13,21,1,1126,20,0,0
6199d7b0-1a4a-463e-905f-d28d32b459d5,Yes,Completed,1.5.2,0,4,1,69,4,2,0
61a4be76-2ca7-41b7-8796-9d2b0766dc74,No,Completed,1.5.2,4,5,1,160,4,0,0
61a5407f-4e27-4d9f-ac17-829586607ad5,No,Completed,1.5.2,0,3,1,29,2,0,0
61a79102-06b7-4a3a-b938-52430fac288a,No,Completed,1.6.0,1,7,1,98,7,0,0
61a8202d-cf3d-4c95-bd54-4e902f8fda32,Yes,Completed,1.6.0,2,12,2,433,12,4,0
61abf596-9da9-49a5-83f1-450599048ffc,Yes,Completed,1.5.2,2,7,2,254,7,1,0
61b01360-595f-42e4-b230-a8accb7f53f6,No,Completed,1.5.2,0,2,1,26,2,0,0
61b28cd9-ac16-46e6-830f-81089707ee3c,No,Completed,1.6.0,3,8,1,147,7,0,0
61b4e3df-0ff7-4762-a139-1bdd651d050c,No,Completed,1.5.2,2,5,1,73,4,0,0
61cb1ac2-ce4c-44b8-a31b-232c8d51f179,Yes,Completed,1.6.0,56,31,3,2887,30,5,0
61cd96c2-bae0-4d4c-a174-264a0c4ef325,No,Completed,1.5.2,1,5,2,93,5,0,0
61ce5475-46e4-41aa-873d-a9e3e44f26e4,Yes,Completed,1.5.2,0,4,1,153,4,7,0
61d7a88cc0f7c79b7625e92268a4c871,Yes,Completed,1.6.0,0,3,1,54,3,2,0
61d9d942-df11-4ca8-9a1e-b22905121b8a,Yes,Completed,1.6.0,0,7,1,47,6,3,0
61e08a9d07b29ab3e537353bef6da620,Yes,Completed,1.5.2,1,8,2,135,8,1,0
61ea4db6329367977762ff593dc9731a,No,Completed,1.6.0,0,3,1,46,3,0,0
61f15e9f-a220-4966-bb29-45e65a4ff280,No,Completed,1.5.2,0,2,1,29,2,0,0
61faf331-83e6-4131-986c-4c1624714a6a,No,Completed,1.5.2,10,11,2,350,10,0,0
61ffece4-2d66-4ae8-b195-2571d571dc7f,Yes,Completed,1.6.0,1,9,1,169,9,4,0
620148d3-170e-4591-b7d7-fa941add93ae,Yes,Completed,1.6.0,5,6,2,128,5,4,0
62038130-db8c-48a1-85df-cfa08649b6ad,No,Completed,1.5.2,3,11,1,236,10,0,0
62072e17-0dc9-4ffd-96e9-a32a472d1128,No,Completed,1.6.0,0,4,2,90,4,0,0
6209e3ef-9061-41cb-ac0c-446803d241ad,Yes,Completed,1.5.2,0,4,1,47,4,5,0
620aa30a-1361-4d0f-a744-7f210d1157f7,No,Completed,1.6.0,0,1,1,53,1,0,0
6215584f-abc0-4b6a-bd3c-63be34271258,No,Completed,1.5.2,0,4,1,46,4,0,0
62206bc5-a0d8-4289-a102-1b8ed0b60d0c,No,Completed,1.5.2,0,2,1,11,1,0,0
62209d92-98f6-479d-9531-0ec8ba48107d,No,Completed,1.5.2,2,3,1,74,2,0,0
622161fa-e9c7-4fe3-accb-52907399f2c0,Yes,Completed,1.5.2,0,5,1,191,5,2,0
6223c5e7-805a-42c1-9a51-01b7a662cb18,No,Completed,1.6.0,1,7,2,160,6,0,0
62244849-5f73-4193-a4a1-dd60fb2009af,No,Completed,1.6.0,0,5,1,65,5,0,0
6224bec7-eccd-4073-b168-15c86be62525,No,Completed,1.5.2,1,2,1,45,2,0,0
62295a76-f533-46e1-bc4c-7a8264b20182,Yes,Not completed,1.5.2,0,9,2,130,9,5,0
623099f3-afd6-4565-ae5d-09a219c22765,Yes,Completed,1.5.2,0,2,1,40,2,6,0
62311cce-3f5a-468e-91b8-477635073bbb,No,Completed,1.6.0,0,1,1,0,0,0,0
623194fe-3e8e-4431-bdde-939351680e78,No,Completed,1.5.2,0,2,1,36,2,0,0
62417754-394e-4571-85ac-b2f2e10e24fb,No,Completed,1.6.0,2,3,1,56,3,0,0
624294a0-d7e7-4054-8308-4759809d68d9,No,Completed,1.5.2,0,7,2,233,7,0,0
62459179-7724-43f8-8a2e-f3a1e7d6dbc0,No,Not completed,1.5.2,1,7,1,107,6,0,0
6250d914-9a7a-4f0f-8f37-39a7808ed11c,No,Completed,1.6.0,4,6,1,90,5,0,0
6253f08b-0491-4044-91b6-a449de42f0a6,No,Completed,1.5.2,0,6,1,73,6,0,0
625459cc-6f85-4272-81b0-ba60e2602401,No,Completed,1.6.0,2,10,1,280,9,0,0
6257593b0d275fe0ede796f9afc2b4b2,Yes,Completed,1.6.0,4,8,1,223,7,7,0
6257dec5-21e5-478d-9cb2-51e18c9a17a6,No,Completed,1.6.0,0,5,1,47,5,0,0
625e069b-0238-4483-854f-a0fafb10885f,Yes,Completed,1.6.0,0,5,1,97,5,1,0
625e28dc-ebbb-43ed-ad6a-f614ce8376e8,No,Completed,1.6.0,1,8,2,143,8,0,0
6263d1c6-d08e-4c24-91e6-2a830f3b83a0,Yes,Completed,1.6.0,3,7,1,167,7,2,0
6264005b-6169-4f28-b880-1f7bb2aaa15e,No,Completed,1.6.0,0,3,1,120,3,0,0
62665703-98a3-402b-b628-ec9a23a4611a,No,Completed,1.6.0,0,7,1,157,7,0,0
626815a5-abf3-445b-9548-bbfa5abfb845,No,Completed,1.6.0,0,2,1,19,2,0,0
626e80e888f51b0617377a995771558f,Yes,Completed,1.6.0,2,5,1,156,4,2,0
6276f939-3f02-42ca-978e-f13919d9cd70,Yes,Completed,1.5.2,8,7,5,338,6,1,0
6278998f-48c3-4718-9b14-fc6b5c9eeb43,No,Completed,1.5.2,3,4,1,176,4,0,0
6278e016-3df7-45f1-bee3-c3f9f95421b8,No,Completed,1.6.0,6,11,1,211,10,0,0
62842c31-45ec-4cd5-ab7a-bdb79c6ef825,Yes,Completed,1.6.0,0,6,1,78,6,2,0
6284ec30-cb4a-406b-8fc6-af14406c47c1,No,Completed,1.6.0,0,6,1,126,6,0,0
6289253d8c82016578f68907c397f7e5,No,Completed,1.5.2,0,2,1,64,2,0,0
62893663-035a-4038-a381-fd0f5e29af18,No,Completed,1.5.2,8,10,1,325,10,0,0
628c01e68931555b0578b39df550f0a4,Yes,Completed,1.5.2,5,7,2,206,6,6,0
628e727e-1f02-4ef2-aa38-6fc4bb7f731d,Yes,Completed,1.5.2,13,86,6,12783,85,5,0
6291947e4975d6ea0dfd16ff4f3cad33,No,Completed,1.5.2,1,5,1,103,4,0,0
6294dd13-c54e-470c-8819-e1941ea98153,No,Completed,1.5.2,0,1,1,0,0,0,0
629555dc623c09fd6afdace4409b4bf2,No,Completed,1.5.2,2,10,2,200,10,0,0
62a29a2c-18bf-43b1-b2b7-d1d571e83a87,No,Completed,1.6.0,0,1,1,0,0,0,0
62a466c65ffa78849bbff67682ca2444,Yes,Completed,1.6.0,3,12,1,265,11,7,0
62a49288-51c9-4297-b8f5-645f14779b76,Yes,Completed,1.5.2,5,18,2,1355,18,7,0
62a60ddb-533d-48c8-9829-d77920f6ebc2,No,Completed,1.6.0,0,2,1,34,1,0,0
62a78387-18cc-4cc5-b290-08e80aff0c28,No,Completed,1.6.0,0,5,1,65,5,0,0
62b9f89d-4fd8-4a3f-9eac-80c5e52047f0,No,Not completed,1.5.2,0,3,1,31,3,0,0
62ba4529-3e19-4683-ab33-6b12d972fa7f,No,Completed,1.6.0,0,2,1,21,2,0,0
62c4bdc4-0301-4abd-b37e-6f804dcda084,No,Completed,1.5.2,0,7,1,98,7,0,0
62c6231ce2eedc53db35a2809c82f38d,Yes,Completed,1.6.0,3,7,4,148,6,1,0
62c7bce0-1136-46b1-a6e3-ba25d181a4fc,No,Completed,1.6.0,0,5,1,69,5,0,0
62ca9eab-1afa-4744-be3d-41c86a683d3d,No,Not completed,1.5.2,0,5,1,96,5,0,0
62d445d4-0595-4236-8397-8c7f3804b537,No,Completed,1.6.0,2,5,1,110,5,0,0
62d6ac0b-334d-45db-9957-3aa7dba3c9c8,No,Completed,1.6.0,1,5,1,94,5,0,0
62dc4f1fbeb51f57c1c43854ea1348a1,No,Completed,1.6.0,0,1,1,23,1,0,0
62e927ef-f65d-4ea7-af71-470856664fc9,No,Completed,1.5.2,0,2,1,25,2,0,0
62ef040e-1f71-49b4-9b75-a89707b6b32a,No,Completed,1.5.2,0,3,1,55,3,0,0
62f10f0f-bc34-4c91-8236-8d06f1e6b120,No,Completed,1.6.0,0,4,1,49,4,0,0
62f365cb-1863-4876-9f13-0962c2e2b5a9,No,Completed,1.5.2,2,7,1,209,6,0,0
62f83e74-d654-489c-ba1c-c90438a38b42,Yes,Completed,1.5.2,1,5,1,72,4,1,0
62f8aaf7b49b3577cb3759d9cfa3e172,Yes,Completed,1.5.2,31,21,4,1371,20,4,0
62ff7ab0-4793-4a56-90c9-0fad46842482,No,Completed,1.5.2,0,15,1,402,15,0,0
6303b2f2-76e5-459b-aa97-ebe61fbb11ca,No,Completed,1.6.0,13,13,2,472,12,0,0
6307b38b-88c4-4216-b8f7-45cb9a1abde5,Yes,Completed,1.6.0,15,18,2,2161,18,1,0
630c5580-3976-4fd8-be95-bf83ea8d1264,No,Completed,1.6.0,2,6,1,145,5,0,0
630dfd65-03d3-4c9f-a31e-1d0017a7fb48,No,Completed,1.6.0,0,5,1,82,5,0,0
630f704c-9c5e-45e0-94e4-4b9993684cec,No,Completed,1.6.0,0,1,1,0,0,0,0
63156ffb-36bb-43e2-8f90-ea7033ed3dde,No,Completed,1.5.2,10,11,1,463,10,0,0
63201f85-8649-40e1-b377-8a4edc28b82e,Yes,Completed,1.5.2,1,4,1,99,4,1,0
6321f02e-dfc6-4b98-b525-92dd6a69daaf,Yes,Completed,1.6.0,0,2,1,32,2,1,0
6325f5fa-087a-4f3d-9cb0-8753bb9b0793,No,Completed,1.5.2,0,3,1,44,3,0,0
63275d23-98a1-499d-9da0-c737c11552b9,No,Completed,1.6.0,0,5,1,148,5,0,0
632915cf-2c58-4102-9f5a-00ae13a258bb,No,Completed,1.6.0,0,5,1,57,5,0,0
6329d660-b016-4ab7-8b5b-75679fd37b9d,No,Completed,1.5.2,0,2,1,23,2,0,0
632c96e3-424a-4716-bc03-8db2237076ff,Yes,Completed,1.6.0,0,3,1,41,3,2,0
63310fd4-0221-49b2-8637-c914d3b6bec1,No,Completed,1.5.2,0,6,1,53,5,0,0
633173ae-f6bd-4278-83a8-375b8476a997,No,Completed,1.5.2,1,5,2,63,4,0,0
6337c076-15ea-4c3f-9073-97a790356258,Yes,Completed,1.5.2,2,6,2,166,5,1,0
633dcf34-87da-42b7-9685-08919fc7a6e4,Yes,Completed,1.6.0,11,7,5,284,6,2,0
633e35b7-cef1-422c-b06f-55fc713aa714,No,Completed,1.6.0,0,5,1,111,5,0,0
633fcbb2c08948582b3c088fbf396579,No,Completed,1.6.0,5,11,4,277,10,0,0
6345f514-ecc8-455d-bb3b-0a95034e52f0,No,Completed,1.6.0,28,13,2,1242,12,0,0
634b20f9-5985-46ce-ba5c-383fbacc0dcb,No,Completed,1.5.2,5,15,1,565,14,0,0
